ID,DateTime,Latitude,Longitude,HaulLat,HaulLon,Stage,Species,Survey,Num. counted,Length,Volume Filter Internal,Volume Filter External,Haul Num.,Sample Num.,Country,Ship,tblCodeID_Stage,tblCodeID_Survey,tblCodeID_Species,Aperture,E/W,FlowMeter Int. Calibration,FlowMeter Revs Int.,FlowMeter Ext. Calibration,FlowMeter Revs Ext.,Water Depth,Max Sampling Depth,Haul Depth,Haul Duration,NoMeas,MeasYolk,TotMeas,Caught,CaugYolk,TotCaug,TotPerm2,AbSmall,AbMedium,AbLarge,AbYolk,Area-code,Period,Sampling Period,Temp max sampler depth,ICES Rec. Code,Agency/Person,Ship/Person,Cruise Number,Original SampleID,Station Number,Series Number,Wire Out,Meta,Primary Reference,Secondary Reference,Num. of Myomeres,Gear Submited,Gear,Net Opening,Wind Dir,Temperature at surface,Temperature at 20m,Temperature at 50m,Temperature at 100m,Sub factor,Salinity,Salinity at 20m,Bottom salinity,DayNight,Statrec,haulval,bycspecreccode,stdspecreccode,speedwater,winddir,windspeed,thermocline,thclinedepth,Gear count,Gear Type,CTD model,Mesh size,Flow meter type,Sub sample instruments,Haul distance,Gear efficiency,Identification,Preservation,Diameter oil globule,Oil globules present,Number oil globules,Notes,DateLastModified,AphiaID,TimeFlag,Institute,Campaign,MeshType,CodendMeshSize,HaulID,ELHaulFLAG,SampleID,netopeningArea,Clogging,FlowEfficiency,HaulDurationMinutes,HaulDurationSeconds,AngleOfWire,LengthOfWire,Flowmetertype,Flowmeterbrand,ELVolFLAG,SdepthMin,BottomTemperature,indiv_seq_no,EggOrLarvae,StageScaleReference,SubsamplingFactor,GearDeployment,tblSampleID
8970122,13-02-2026 00:33:00,55.19177600,-0.26377300,,,LV,Clupea harengus,I4537,1,,,,1610451,1821599,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7825,,,,,,,,,,,,,,,,,,,,,,,,,,,E2087,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2199,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_052,,,,,,,,,,,,,,,,,,1821599
8970123,13-02-2026 00:33:00,55.19177600,-0.26377300,,,LV,Clupea harengus,I4537,3,,,,1610451,1821600,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7825,,,,,,,,,,,,,,,,,,,,,,,,,,,E2087,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2199,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_052,,,,,,,,,,,,,,,,,,1821600
8970124,13-02-2026 00:33:00,55.19177600,-0.26377300,,,LV,Clupea harengus,I4537,1,,,,1610451,1821601,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7825,,,,,,,,,,,,,,,,,,,,,,,,,,,E2087,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2199,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_052,,,,,,,,,,,,,,,,,,1821601
8970125,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,7,,,,1610452,1821602,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821602
8970126,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,2,,,,1610452,1821603,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821603
8970127,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,5,,,,1610452,1821604,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821604
8970128,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,8,,,,1610452,1821593,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821593
8970129,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,2,,,,1610452,1821594,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821594
8970130,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,13,,,,1610452,1821595,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821595
8970131,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,4,,,,1610452,1821596,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821596
8970132,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,9,,,,1610452,1821597,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821597
8970133,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,2,,,,1610452,1821598,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821598
8970134,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,2,,,,1610452,1821587,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821587
8970135,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,12,,,,1610452,1821588,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821588
8970136,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,1,,,,1610452,1821589,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821589
8970137,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,2,,,,1610452,1821590,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821590
8970138,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,1,,,,1610452,1821591,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821591
8970139,13-02-2026 03:08:00,55.18798000,-0.71083400,,,LV,Clupea harengus,I4537,4,,,,1610452,1821592,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,7775,,,,,,,,,,,,,,,,,,,,,,,,,,,E2088,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2328,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_053,,,,,,,,,,,,,,,,,,1821592
8970140,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,2,,,,1610453,1821581,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821581
8970141,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,2,,,,1610453,1821582,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821582
8970142,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,3,,,,1610453,1821583,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821583
8970143,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,1,,,,1610453,1821584,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821584
8970144,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,2,,,,1610453,1821585,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821585
8970145,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,2,,,,1610453,1821586,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821586
8970146,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,4,,,,1610453,1821575,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821575
8970147,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,1,,,,1610453,1821576,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821576
8970148,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,6,,,,1610453,1821577,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821577
8970149,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,2,,,,1610453,1821578,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821578
8970150,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,1,,,,1610453,1821579,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821579
8970151,13-02-2026 05:39:00,55.19317300,-1.17958200,,,LV,Clupea harengus,I4537,2,,,,1610453,1821580,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8982,,,,,,,,,,,,,,,,,,,,,,,,,,,E2089,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2611,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_054,,,,,,,,,,,,,,,,,,1821580
8970152,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,1,,,,1610454,1821569,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821569
8970153,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,2,,,,1610454,1821570,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821570
8970154,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,2,,,,1610454,1821571,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821571
8970155,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,7,,,,1610454,1821572,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821572
8970156,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,4,,,,1610454,1821573,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821573
8970157,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,1,,,,1610454,1821574,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821574
8970158,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,1,,,,1610454,1821563,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821563
8970159,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,2,,,,1610454,1821564,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821564
8970160,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,1,,,,1610454,1821565,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821565
8970161,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,3,,,,1610454,1821566,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821566
8970162,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,1,,,,1610454,1821567,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821567
8970163,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,2,,,,1610454,1821568,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821568
8970164,13-02-2026 07:16:00,55.36188600,-1.20661500,,,LV,Clupea harengus,I4537,3,,,,1610454,1821557,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,8492,,,,,,,,,,,,,,,,,,,,,,,,,,,E2090,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2788,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_055,,,,,,,,,,,,,,,,,,1821557
8970165,13-02-2026 20:00:00,54.59535500,0.17407500,,,LV,Clupea harengus,I4537,3,,,,1610455,1821558,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,E2094,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3213,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_056,,,,,,,,,,,,,,,,,,1821558
8970166,13-02-2026 20:00:00,54.59535500,0.17407500,,,LV,Clupea harengus,I4537,1,,,,1610455,1821559,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,E2094,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3213,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_056,,,,,,,,,,,,,,,,,,1821559
8970167,13-02-2026 20:00:00,54.59535500,0.17407500,,,LV,Clupea harengus,I4537,3,,,,1610455,1821560,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,E2094,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3213,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_056,,,,,,,,,,,,,,,,,,1821560
8970168,13-02-2026 20:00:00,54.59535500,0.17407500,,,LV,Clupea harengus,I4537,1,,,,1610455,1821561,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,E2094,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3213,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_056,,,,,,,,,,,,,,,,,,1821561
8970169,13-02-2026 20:00:00,54.59535500,0.17407500,,,LV,Clupea harengus,I4537,4,,,,1610455,1821562,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,E2094,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3213,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_056,,,,,,,,,,,,,,,,,,1821562
8970170,13-02-2026 20:00:00,54.59535500,0.17407500,,,LV,Clupea harengus,I4537,2,,,,1610455,1821551,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,E2094,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3213,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_056,,,,,,,,,,,,,,,,,,1821551
8970171,13-02-2026 20:00:00,54.59535500,0.17407500,,,LV,Clupea harengus,I4537,1,,,,1610455,1821552,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,E2094,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3213,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_056,,,,,,,,,,,,,,,,,,1821552
8970172,13-02-2026 20:00:00,54.59535500,0.17407500,,,LV,Clupea harengus,I4537,1,,,,1610455,1821553,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,E2094,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3213,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_056,,,,,,,,,,,,,,,,,,1821553
8970173,13-02-2026 20:00:00,54.59535500,0.17407500,,,LV,Sardina pilchardus,I4537,1,,,,1610455,1822065,FRANCE,35HT,4458,12366,12129,,,3.33333333333333,10087,,,,,,,,,,,,,,,,,,,,,,,,,,,E2094,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,3213,,VISO,FOR,,,,,,126421,,,,,,,,2026FR_056,,,,,,,,,,,,,,,,,,1822065
8970174,13-02-2026 22:02:00,54.59200600,-0.15511600,,,LV,Clupea harengus,I4537,1,,,,1610456,1821554,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,E2095,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2720,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_057,,,,,,,,,,,,,,,,,,1821554
8970175,13-02-2026 22:02:00,54.59200600,-0.15511600,,,LV,Clupea harengus,I4537,4,,,,1610456,1821555,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,E2095,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2720,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_057,,,,,,,,,,,,,,,,,,1821555
8970176,13-02-2026 22:02:00,54.59200600,-0.15511600,,,LV,Clupea harengus,I4537,6,,,,1610456,1821556,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,E2095,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2720,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_057,,,,,,,,,,,,,,,,,,1821556
8970177,13-02-2026 22:02:00,54.59200600,-0.15511600,,,LV,Clupea harengus,I4537,5,,,,1610456,1821545,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,E2095,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2720,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_057,,,,,,,,,,,,,,,,,,1821545
8970178,13-02-2026 22:02:00,54.59200600,-0.15511600,,,LV,Clupea harengus,I4537,5,,,,1610456,1821546,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,E2095,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2720,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_057,,,,,,,,,,,,,,,,,,1821546
8970179,13-02-2026 22:02:00,54.59200600,-0.15511600,,,LV,Clupea harengus,I4537,5,,,,1610456,1821547,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,E2095,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2720,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_057,,,,,,,,,,,,,,,,,,1821547
8970180,13-02-2026 22:02:00,54.59200600,-0.15511600,,,LV,Clupea harengus,I4537,1,,,,1610456,1821548,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,E2095,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2720,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_057,,,,,,,,,,,,,,,,,,1821548
8970181,13-02-2026 22:02:00,54.59200600,-0.15511600,,,LV,Clupea harengus,I4537,1,,,,1610456,1821549,FRANCE,35HT,4458,12366,12105,,,3.33333333333333,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,E2095,,,,,,,MRN2,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,2720,,VISO,FOR,,,,,,126417,,,,,,,,2026FR_057,,,,,,,,,,,,,,,,,,1821549
